0 Temps	1 Thermocouple 0	2 Thermocouple 1	3 Thermocouple 2	4 Thermocouple 3	5 Thermocouple 4	6 Pression	7 Force	8 Temps Magna Power	9 Voltage Magna Power	10 Courant Magna Power
1897,800000	28,910000	29,120000	717,030000	720,860000	720,880000	102,860000	318,910000	1738,000000	0,100000	0,000000
1898,000	28,960	29,130	717,030	720,860	720,870	102,860	318,940	1738,000	0,100	0,000
1898,200	29,030	29,190	717,030	720,850	720,870	102,860	318,890	1739,000	0,100	0,000
1898,400	29,030	29,180	717,010	720,850	720,870	102,850	318,810	1739,000	0,100	0,000
1898,600	29,060	29,160	717,000	720,860	720,870	102,840	318,750	1739,000	0,100	0,000
1898,800	29,040	29,150	717,000	720,860	720,870	102,840	318,950	1739,000	0,100	0,000
1899,000	29,100	29,170	717,000	720,860	720,870	102,830	318,820	1739,000	0,100	0,000
1899,200	29,070	29,160	717,020	720,860	720,880	102,830	318,820	1740,000	0,100	0,000
1899,400	29,030	29,180	717,010	720,870	720,880	102,830	318,770	1740,000	0,100	0,000
1899,600	29,040	29,210	717,020	720,870	720,890	102,830	318,810	1740,000	0,100	0,000
1899,800	29,060	29,200	717,030	720,870	720,880	102,830	318,770	1740,000	0,100	0,000
1900,000	29,020	29,200	717,030	720,870	720,880	102,830	318,990	1741,000	0,100	0,000
1900,200	28,950	29,170	717,030	720,870	720,870	102,830	318,930	1741,000	0,100	0,000
1900,400	28,880	29,120	717,030	720,850	720,870	102,830	318,840	1741,000	0,100	0,000
1900,600	29,140	29,150	717,000	720,830	720,910	102,830	318,840	1741,000	0,100	0,000
1900,800	29,010	29,090	717,000	720,840	720,890	102,830	318,950	1741,000	0,100	0,000
1901,000	29,120	29,180	717,010	720,830	720,880	102,830	318,820	1741,000	0,100	0,000
1901,200	29,210	29,220	717,010	720,830	720,880	102,830	318,860	1742,000	0,100	0,000
1901,400	29,150	29,210	717,020	720,830	720,880	102,830	318,950	1742,000	0,100	0,000
1901,600	29,090	29,210	717,030	720,850	720,880	102,830	318,910	1742,000	0,100	0,000
1901,800	29,070	29,180	717,030	720,860	720,880	102,830	318,890	1742,000	0,100	0,000
1902,000	29,060	29,190	717,030	720,860	720,880	102,830	318,740	1742,000	0,100	0,000
1902,200	29,090	29,160	717,030	720,860	720,870	102,830	318,710	1742,000	0,100	0,000
1902,400	29,010	29,200	717,030	720,860	720,880	102,830	318,720	1743,000	0,100	0,000
1902,600	29,030	29,200	717,030	720,860	720,880	102,830	318,670	1743,000	0,100	0,000
1902,800	29,020	29,190	717,030	720,860	720,870	102,830	318,680	1743,000	0,100	0,000
1903,000	29,020	29,170	717,030	720,860	720,880	102,830	318,780	1743,000	0,100	0,000
1903,200	29,020	29,190	717,030	720,860	720,870	102,830	318,800	1744,000	0,100	0,000
1903,400	29,030	29,190	717,030	720,860	720,870	102,830	318,670	1744,000	0,100	0,000
1903,600	29,010	29,210	717,030	720,850	720,870	102,830	318,660	1744,000	0,100	0,000
1903,800	29,000	29,190	717,140	720,860	720,870	102,830	318,810	1744,000	0,100	0,000
1904,000	29,030	29,190	717,450	720,860	720,870	102,830	318,790	1744,000	0,100	0,000
1904,200	29,040	29,180	717,700	720,860	720,870	102,830	318,780	1744,000	0,100	0,000
1904,400	28,990	29,170	717,850	720,860	720,870	102,830	318,730	1745,000	0,100	0,000
1904,600	29,010	29,190	717,920	720,860	720,870	102,830	318,640	1745,000	0,100	0,000
1904,800	29,000	29,190	717,950	720,870	720,880	102,830	318,730	1745,000	0,100	0,000
1905,000	28,990	29,140	717,990	720,860	720,870	102,830	318,640	1745,000	0,100	0,000
1905,200	29,010	29,160	717,990	720,850	720,870	102,830	318,630	1746,000	0,100	0,000
1905,400	29,030	29,170	718,020	720,860	720,870	102,830	318,730	1746,000	0,100	0,000
1905,600	29,020	29,180	718,000	720,870	720,870	102,830	318,650	1746,000	0,100	0,000
1905,800	29,070	29,190	718,000	720,860	720,880	102,830	318,640	1746,000	0,100	0,000
1906,000	29,010	29,180	718,910	720,860	720,880	102,830	318,630	1746,000	0,100	0,000
1906,200	29,060	29,160	718,300	720,870	720,880	102,830	318,670	1746,000	0,100	0,000
1906,400	29,020	29,160	717,460	720,870	720,880	102,830	318,590	1747,000	0,100	0,000
1906,600	29,030	29,160	717,180	720,860	720,870	102,830	318,560	1747,000	0,100	0,000
1906,800	29,170	29,240	717,010	720,820	720,880	102,830	317,990	1747,000	0,100	0,000
1907,000	29,270	29,250	716,970	720,830	720,890	102,820	318,620	1748,000	0,100	0,000
1907,200	29,160	29,220	716,980	720,830	720,890	102,820	318,790	1748,000	0,100	0,000
1907,400	29,010	29,110	717,000	720,850	720,880	102,820	318,530	1748,000	0,100	0,000
1907,600	28,970	29,090	717,020	720,860	720,870	102,830	318,560	1748,000	0,100	0,000
1907,800	28,950	29,110	717,030	720,860	720,880	102,830	318,430	1748,000	0,100	0,000
1908,000	29,160	29,170	717,010	720,820	720,890	102,820	318,000	1748,000	0,100	0,000
1908,200	29,080	29,150	717,020	720,840	720,880	102,820	318,450	1749,000	0,100	0,000
1908,400	29,040	29,160	717,030	720,860	720,880	102,830	318,390	1749,000	0,100	0,000
1908,600	29,080	29,170	717,040	720,860	720,870	102,820	318,400	1749,000	0,100	0,000
1908,800	29,030	29,160	717,040	720,860	720,880	102,820	318,350	1749,000	0,100	0,000
1909,000	29,040	29,170	717,040	720,860	720,870	102,830	318,390	1750,000	0,100	0,000
1909,200	28,980	29,110	717,040	720,860	720,880	102,830	318,370	1750,000	0,100	0,000
1909,400	29,030	29,090	717,040	720,850	720,880	102,820	318,230	1750,000	0,100	0,000
1909,600	29,060	29,110	717,040	720,840	720,880	102,810	318,370	1750,000	0,100	0,000
1909,800	29,010	29,140	717,040	720,860	720,880	102,790	318,350	1750,000	0,100	0,000
1910,000	29,080	29,210	717,040	720,840	720,880	102,770	318,670	1750,000	0,100	0,000
1910,200	29,030	29,200	717,040	720,840	720,870	102,750	318,410	1751,000	0,100	0,000
1910,400	29,050	29,190	717,040	720,860	720,880	102,750	318,250	1751,000	0,100	0,000
1910,600	28,960	29,190	717,040	720,870	720,870	102,750	318,240	1751,000	0,100	0,000
1910,800	28,980	29,180	718,470	720,860	720,870	102,750	318,320	1751,000	0,100	0,000
1911,000	28,970	29,140	719,010	720,840	720,890	102,740	318,040	1752,000	0,100	0,000
1911,200	28,920	29,080	719,320	720,830	720,880	102,740	317,880	1752,000	0,100	0,000
1911,400	29,040	29,130	719,400	720,830	720,880	102,740	318,090	1752,000	0,100	0,000
1911,600	28,950	29,080	719,460	720,840	720,880	102,750	318,150	1752,000	0,100	0,000
1911,800	28,960	29,110	719,510	720,850	720,880	102,740	318,230	1752,000	0,100	0,000
1912,000	28,960	29,150	719,490	720,860	720,880	102,750	318,190	1752,000	0,100	0,000
1912,200	29,000	29,150	719,460	720,870	720,870	102,740	318,350	1753,000	0,100	0,000
1912,400	29,020	29,170	719,510	720,860	720,870	102,740	318,600	1753,000	0,100	0,000
1912,600	28,990	29,160	719,430	720,860	720,870	102,740	318,590	1753,000	0,100	0,000
1912,800	28,960	29,170	719,460	720,860	720,870	102,740	318,540	1753,000	0,100	0,000
1913,000	28,990	29,160	719,440	720,860	720,870	102,740	318,380	1753,000	0,100	0,000
1913,200	29,010	29,190	719,510	720,870	720,870	102,740	318,310	1753,000	0,100	0,000
1913,400	29,030	29,180	719,480	720,860	720,870	102,730	318,350	1754,000	0,100	0,000
1913,600	28,980	29,190	719,500	720,850	720,870	102,720	318,240	1754,000	0,100	0,000
1913,800	28,990	29,150	719,490	720,860	720,870	102,700	318,280	1754,000	0,100	0,000
1914,000	28,970	29,170	719,480	720,860	720,870	102,680	318,310	1755,000	0,100	0,000
1914,200	28,990	29,150	719,440	720,870	720,870	102,670	318,250	1755,000	0,100	0,000
1914,400	28,960	29,160	719,440	720,870	720,870	102,670	318,420	1755,000	0,100	0,000
1914,600	29,060	29,170	719,440	720,850	720,870	102,660	318,110	1755,000	0,100	0,000
1914,800	29,010	29,170	719,430	720,860	720,870	102,660	318,210	1755,000	0,100	0,000
1915,000	28,980	29,170	719,450	720,860	720,870	102,670	318,250	1755,000	0,100	0,000
1915,200	28,990	29,150	719,440	720,860	720,880	102,670	318,360	1756,000	0,100	0,000
1915,400	28,990	29,130	718,660	720,870	720,870	102,670	318,320	1756,000	0,100	0,000
1915,600	28,980	29,170	718,120	720,870	720,870	102,660	318,360	1756,000	0,100	0,000
1915,800	28,960	29,180	717,590	720,870	720,870	102,660	318,350	1756,000	0,100	0,000
1916,000	28,970	29,190	717,290	720,860	720,870	102,660	318,360	1757,000	0,100	0,000
1916,200	28,950	29,170	716,830	720,860	720,870	102,660	318,270	1757,000	0,100	0,000
1916,400	28,950	29,180	716,400	720,860	720,870	102,660	318,350	1757,000	0,100	0,000
1916,600	29,000	29,190	716,210	720,860	720,870	102,660	318,320	1757,000	0,100	0,000
1916,800	29,000	29,180	716,130	720,860	720,880	102,660	318,180	1757,000	0,100	0,000
1917,000	28,990	29,180	716,100	720,860	720,870	102,660	318,200	1757,000	0,100	0,000
1917,200	28,990	29,180	716,080	720,860	720,870	102,660	318,340	1758,000	0,100	0,000
1917,400	28,990	29,170	716,090	720,860	720,870	102,660	318,280	1758,000	0,100	0,000
1917,600	28,960	29,140	716,080	720,870	720,870	102,660	318,230	1758,000	0,100	0,000
1917,800	28,900	29,070	716,080	720,870	720,870	102,660	318,280	1758,000	0,100	0,000
1918,000	28,880	29,100	716,080	720,870	720,880	102,660	318,040	1759,000	0,100	0,000
1918,200	28,850	29,060	716,080	720,870	720,870	102,660	318,080	1759,000	0,100	0,000
1918,400	28,840	29,070	716,100	720,870	720,870	102,660	318,110	1759,000	0,100	0,000
1918,600	28,880	29,020	716,100	720,870	720,870	102,660	317,870	1759,000	0,100	0,000
1918,800	28,850	29,040	716,090	720,860	720,870	102,660	317,880	1759,000	0,100	0,000
1919,000	28,850	29,030	716,130	720,870	720,870	102,660	317,390	1759,000	0,100	0,000
1919,200	28,840	29,030	716,130	720,870	720,880	102,660	317,000	1760,000	0,100	0,000
1919,400	28,850	29,030	716,110	720,870	720,880	102,660	317,110	1760,000	0,100	0,000
1919,600	28,850	29,060	716,130	720,860	720,870	102,660	317,320	1760,000	0,100	0,000
1919,800	28,870	29,040	716,180	720,860	720,870	102,660	317,250	1760,000	0,100	0,000
1920,000	28,850	29,020	716,310	720,870	720,870	102,660	317,380	1761,000	0,100	0,000
1920,200	28,860	29,020	716,300	720,860	720,870	102,660	317,420	1761,000	0,100	0,000
1920,400	28,870	29,040	716,200	720,870	720,870	102,660	317,450	1761,000	0,100	0,000
1920,600	28,850	29,060	716,370	720,870	720,870	102,660	317,570	1761,000	0,100	0,000
1920,800	28,840	29,070	716,430	720,860	720,880	102,660	317,590	1761,000	0,100	0,000
1921,000	28,810	29,020	716,470	720,870	720,870	102,660	317,510	1762,000	0,100	0,000
1921,200	28,860	29,020	716,600	720,870	720,870	102,660	317,670	1762,000	0,100	0,000
1921,400	28,840	29,030	716,680	720,870	720,870	102,660	317,680	1762,000	0,100	0,000
1921,600	28,820	29,030	716,750	720,860	720,870	102,660	317,680	1762,000	0,100	0,000
1921,800	28,840	29,010	716,710	720,860	720,870	102,660	317,550	1762,000	0,100	0,000
1922,000	28,820	29,010	716,720	720,860	720,870	102,660	317,640	1762,000	0,100	0,000
1922,200	28,840	28,990	716,790	720,860	720,880	102,660	317,850	1763,000	0,100	0,000
1922,400	28,840	28,990	716,730	720,860	720,870	102,660	317,960	1763,000	0,100	0,000
1922,600	28,840	29,020	716,580	720,870	720,880	102,660	317,940	1763,000	0,100	0,000
1922,800	28,870	28,990	716,610	720,860	720,890	102,660	317,740	1763,000	0,100	0,000
1923,000	28,840	28,960	716,680	720,860	720,880	102,660	317,540	1764,000	0,100	0,000
1923,200	28,820	28,970	716,730	720,870	720,870	102,660	317,480	1764,000	0,100	0,000
1923,400	28,840	28,990	716,760	720,850	720,880	102,640	317,330	1764,000	0,100	0,000
1923,600	28,860	29,040	716,780	720,850	720,880	102,620	317,490	1764,000	0,100	0,000
1923,800	28,870	29,050	716,820	720,860	720,880	102,600	317,590	1764,000	0,100	0,000
1924,000	28,830	29,040	716,880	720,860	720,870	102,590	317,530	1764,000	0,100	0,000
1924,200	28,830	29,040	716,930	720,850	720,870	102,590	317,490	1765,000	0,100	0,000
1924,400	28,850	29,060	716,920	720,860	720,870	102,580	317,400	1765,000	0,100	0,000
1924,600	28,850	29,040	716,960	720,870	720,880	102,570	317,480	1765,000	0,100	0,000
1924,800	28,850	29,000	717,000	720,860	720,880	102,580	317,430	1765,000	0,100	0,000
1925,000	28,860	29,010	717,020	720,870	720,870	102,570	317,520	1766,000	0,100	0,000
1925,200	28,860	29,040	717,030	720,840	720,870	102,580	317,430	1766,000	0,100	0,000
1925,400	28,840	29,030	717,030	720,860	720,880	102,580	317,420	1766,000	0,100	0,000
1925,600	28,830	29,060	717,030	720,860	720,880	102,580	317,470	1766,000	0,100	0,000
1925,800	28,810	29,010	716,990	720,860	720,870	102,580	317,710	1766,000	0,100	0,000
1926,000	28,840	29,040	716,970	720,860	720,870	102,580	317,690	1766,000	0,100	0,000
1926,200	28,880	29,040	716,930	720,870	720,870	102,590	317,720	1767,000	0,100	0,000
1926,400	28,870	29,060	716,960	720,860	720,870	102,580	317,600	1767,000	0,100	0,000
1926,600	28,900	29,070	716,980	720,860	720,870	102,580	317,470	1767,000	0,100	0,000
1926,800	28,850	29,060	717,000	720,860	720,870	102,570	317,520	1767,000	0,100	0,000
1927,000	28,820	29,030	716,980	720,860	720,880	102,550	317,530	1768,000	0,100	0,000
1927,200	28,830	29,070	717,000	720,860	720,870	102,540	317,500	1768,000	0,100	0,000
1927,400	28,820	28,990	717,000	720,860	720,870	102,550	317,560	1768,000	0,100	0,000
1927,600	28,830	29,030	717,020	720,860	720,880	102,520	317,660	1768,000	0,100	0,000
1927,800	28,820	29,010	717,030	720,860	720,870	102,500	317,550	1768,000	0,100	0,000
1928,000	28,830	28,980	717,030	720,860	720,870	102,500	317,710	1768,000	0,100	0,000
1928,200	28,830	29,010	717,030	720,860	720,870	102,500	317,750	1769,000	0,100	0,000
1928,400	28,860	29,030	717,020	720,870	720,870	102,500	317,760	1769,000	0,100	0,000
1928,600	28,830	29,020	716,990	720,860	720,870	102,500	317,670	1769,000	0,100	0,000
1928,800	28,840	29,030	716,990	720,870	720,870	102,500	317,650	1770,000	0,100	0,000
1929,000	28,840	28,980	717,010	720,860	720,870	102,500	317,630	1770,000	0,100	0,000
1929,200	28,820	29,040	717,010	720,850	720,870	102,490	317,690	1770,000	0,100	0,000
1929,400	28,820	28,960	717,020	720,860	720,870	102,500	317,660	1770,000	0,100	0,000
1929,600	28,830	29,000	717,020	720,860	720,880	102,500	317,670	1770,000	0,100	0,000
1929,800	28,840	29,020	717,030	720,850	720,870	102,500	317,770	1770,000	0,100	0,000
1930,000	28,860	29,010	717,030	720,860	720,870	102,500	317,790	1771,000	0,100	0,000
1930,200	28,830	28,970	717,030	720,870	720,880	102,490	317,740	1771,000	0,100	0,000
1930,400	28,850	29,000	717,030	720,870	720,880	102,490	317,860	1771,000	0,100	0,000
1930,600	28,860	29,040	717,030	720,860	720,870	102,490	317,830	1771,000	0,100	0,000
1930,800	28,860	29,050	717,020	720,860	720,870	102,490	317,900	1772,000	0,100	0,000
1931,000	28,880	29,000	717,020	720,870	720,870	102,490	317,910	1772,000	0,100	0,000
1931,200	28,890	29,000	717,030	720,850	720,870	102,490	318,010	1772,000	0,100	0,000
1931,400	28,840	28,990	717,020	720,860	720,880	102,490	317,960	1772,000	0,100	0,000
1931,600	28,850	29,030	717,030	720,870	720,880	102,490	318,110	1772,000	0,100	0,000
1931,800	28,850	28,980	717,060	720,860	720,880	102,490	318,170	1772,000	0,100	0,000
1932,000	28,880	29,000	717,070	720,860	720,870	102,490	318,250	1773,000	0,100	0,000
1932,200	28,840	29,040	717,050	720,860	720,880	102,490	318,210	1773,000	0,100	0,000
1932,400	28,870	29,090	717,030	720,860	720,870	102,490	318,210	1773,000	0,100	0,000
1932,600	28,890	29,110	717,030	720,870	720,880	102,490	318,150	1773,000	0,100	0,000
1932,800	28,910	29,140	717,030	720,850	720,870	102,490	318,300	1773,000	0,100	0,000
1933,000	28,930	29,160	717,050	720,860	720,870	102,490	318,380	1773,000	0,100	0,000
1933,200	28,940	29,110	717,040	720,870	720,880	102,490	318,320	1774,000	0,100	0,000
1933,400	28,940	29,110	717,050	720,870	720,880	102,490	318,510	1774,000	0,100	0,000
1933,600	28,950	29,150	717,040	720,860	720,880	102,490	318,480	1774,000	0,100	0,000
1933,800	28,920	29,140	717,040	720,870	720,870	102,490	318,460	1774,000	0,100	0,000
1934,000	28,980	29,130	717,050	720,870	720,880	102,490	318,390	1775,000	0,100	0,000
1934,200	28,920	29,170	717,040	720,870	720,870	102,490	318,310	1775,000	0,100	0,000
1934,400	28,860	29,080	717,040	720,860	720,880	102,490	318,360	1775,000	0,100	0,000
1934,600	28,850	29,030	717,040	720,860	720,870	102,490	318,330	1775,000	0,100	0,000
1934,800	28,860	29,030	717,040	720,870	720,870	102,490	318,370	1775,000	0,100	0,000
1935,000	28,870	29,030	717,040	720,870	720,870	102,490	318,300	1775,000	0,100	0,000
1935,200	28,880	29,020	717,040	720,870	720,870	102,490	318,400	1776,000	0,100	0,000
1935,400	28,850	29,020	717,040	720,870	720,870	102,490	318,340	1776,000	0,100	0,000
1935,600	28,840	29,020	717,040	720,870	720,870	102,490	318,450	1776,000	0,100	0,000
1935,800	28,860	29,030	717,040	720,860	720,870	102,490	318,420	1777,000	0,100	0,000
1936,000	28,830	29,020	717,040	720,870	720,870	102,490	318,320	1777,000	0,100	0,000
1936,200	28,820	29,020	717,040	720,870	720,870	102,490	318,350	1777,000	0,100	0,000
1936,400	28,820	29,010	717,040	720,860	720,870	102,490	318,290	1777,000	0,100	0,000
1936,600	28,830	29,040	717,040	720,870	720,880	102,490	318,280	1777,000	0,100	0,000
1936,800	28,870	29,100	717,040	720,860	720,870	102,490	318,370	1777,000	0,100	0,000
1937,000	28,930	29,120	717,040	720,870	720,870	102,490	318,350	1,000	0,100	0,000
1937,200	28,950	29,110	717,040	720,860	720,870	102,490	318,470	1,000	0,000	0,000
1937,400	28,960	29,110	717,050	720,870	720,870	102,490	318,320	1,000	0,000	0,000
1937,600	28,910	29,120	717,040	720,860	720,870	102,490	318,270	1,000	0,000	0,000
1937,800	28,930	29,140	717,040	720,850	720,870	102,490	318,380	1,000	0,000	0,000
1938,000	28,870	29,090	717,070	720,840	720,880	102,490	318,470	2,000	0,000	0,000
1938,200	28,840	28,980	717,060	720,850	720,880	102,490	318,520	2,000	0,100	0,000
1938,400	28,830	28,940	717,060	720,860	720,880	102,490	318,610	2,000	0,100	0,350
1938,600	28,830	28,960	717,060	720,860	720,900	102,490	318,630	2,000	18,700	0,350
1938,800	28,860	28,990	717,250	720,870	720,890	102,490	318,700	2,000	51,300	1,100
1939,000	28,840	28,940	717,550	720,870	720,900	102,490	318,660	3,000	51,300	1,100
1939,200	28,870	29,050	717,240	720,880	720,910	102,490	318,460	3,000	69,100	1,560
1939,400	28,930	29,150	717,120	720,880	720,920	102,490	318,860	3,000	69,100	1,560
1939,600	29,020	29,210	717,080	720,870	720,910	102,490	320,410	4,000	75,000	1,890
1939,800	29,200	29,440	717,080	720,880	720,910	102,490	322,770	4,000	75,000	1,740
1940,000	29,480	29,880	717,060	720,890	720,910	102,490	324,400	4,000	75,200	1,740
1940,200	29,640	30,480	717,070	720,880	720,900	102,460	325,180	4,000	75,200	1,540
1940,400	29,890	31,180	717,060	720,890	720,910	102,450	325,610	4,000	75,200	1,540
1940,600	30,320	32,050	717,050	720,880	720,920	102,430	325,810	4,000	75,200	1,610
1940,800	30,650	33,020	717,050	720,880	720,900	102,420	326,160	5,000	75,200	1,610
1941,000	31,190	34,090	717,040	720,900	720,890	102,420	326,310	5,000	75,200	1,870
1941,200	31,730	35,180	717,050	720,890	720,890	102,420	326,690	5,000	75,200	1,940
1941,400	32,250	36,420	717,040	720,880	720,920	102,390	326,950	5,000	70,200	1,940
1941,600	32,900	37,700	717,040	720,880	720,890	102,370	327,180	5,000	70,200	1,910
1941,800	33,450	39,050	717,040	720,870	720,910	102,340	327,450	6,000	67,800	1,910
1942,000	34,070	40,420	717,040	720,880	720,900	102,340	327,570	6,000	68,800	1,920
1942,200	34,710	41,980	717,040	720,890	720,920	102,330	327,940	6,000	68,800	1,920
1942,400	35,390	43,450	717,050	720,870	720,910	102,330	328,230	6,000	65,100	1,960
1942,600	36,030	44,980	717,040	720,880	720,910	102,330	328,550	6,000	65,100	2,050
1942,800	36,750	46,530	717,240	720,870	720,910	102,320	328,760	7,000	62,500	2,050
1943,000	37,450	48,120	717,140	720,870	720,920	102,330	328,950	7,000	62,500	2,110
1943,200	38,180	49,740	717,080	720,870	720,910	102,330	329,430	7,000	62,100	2,110
1943,400	38,920	51,310	717,060	720,870	720,890	102,330	329,620	7,000	61,500	2,130
1943,600	39,670	52,820	717,070	720,880	720,900	102,330	329,950	7,000	61,500	2,130
1943,800	40,420	54,390	717,060	720,870	720,900	102,330	330,170	7,000	61,300	2,130
1944,000	41,060	55,880	717,050	720,870	720,900	102,330	330,300	8,000	61,300	2,140
1944,200	41,750	57,380	717,070	720,870	720,910	102,330	330,460	8,000	61,100	2,140
1944,400	42,490	58,780	717,070	720,860	720,910	102,330	330,620	8,000	61,100	2,140
1944,600	43,230	60,260	717,070	720,860	720,900	102,330	330,900	9,000	61,000	2,140
1944,800	43,860	61,690	717,080	720,870	720,890	102,320	331,010	9,000	61,000	2,140
1945,000	44,580	63,120	717,140	720,870	720,880	102,320	331,310	9,000	61,000	2,140
1945,200	45,280	64,450	717,090	720,880	720,910	102,320	331,340	9,000	60,800	2,140
1945,400	45,810	65,710	717,110	720,870	720,900	102,320	331,580	9,000	60,800	2,140
1945,600	46,480	67,050	717,070	720,870	720,930	102,320	331,750	10,000	60,700	2,140
1945,800	47,160	68,300	717,090	720,870	720,920	102,320	331,880	10,000	60,700	2,140
1946,000	47,730	69,560	717,060	720,870	720,890	102,320	332,000	10,000	60,500	2,140
1946,200	48,410	70,820	717,080	720,870	720,900	102,320	332,090	10,000	60,800	2,140
1946,400	49,050	72,080	717,120	720,880	720,910	102,320	332,200	10,000	60,800	2,140
1946,600	49,630	73,360	717,110	720,840	720,900	102,320	332,250	10,000	60,600	2,140
1946,800	50,450	74,680	717,880	720,790	720,910	102,320	332,080	11,000	60,600	2,140
1947,000	50,960	75,720	717,390	720,840	720,900	102,320	332,580	11,000	60,600	2,140
1947,200	51,490	76,800	717,210	720,860	720,910	102,320	332,680	11,000	60,600	2,140
1947,400	52,180	77,890	717,120	720,860	720,900	102,320	332,850	11,000	60,600	2,140
1947,600	52,710	79,030	717,080	720,880	720,890	102,320	333,050	11,000	60,600	2,140
1947,800	53,310	80,100	717,060	720,880	720,890	102,320	333,470	12,000	60,600	2,140
1948,000	53,940	81,160	717,060	720,880	720,880	102,320	333,360	12,000	60,700	2,140
1948,200	54,430	82,190	717,060	720,870	720,910	102,320	333,500	12,000	60,700	2,140
1948,400	55,090	83,250	717,050	720,870	720,930	102,320	333,570	12,000	60,600	2,140
1948,600	55,620	84,300	717,060	720,910	720,940	102,320	333,640	12,000	60,600	2,160
1948,800	56,290	85,440	717,090	720,850	720,930	102,320	333,940	13,000	60,400	2,160
1949,000	56,860	86,350	717,070	720,860	720,940	102,320	334,200	13,000	60,400	2,160
1949,200	57,370	87,270	717,100	720,870	720,930	102,320	334,500	13,000	60,400	2,160
1949,400	58,000	88,270	717,100	720,850	720,900	102,320	334,520	13,000	60,500	2,160
1949,600	58,540	89,280	717,090	720,860	720,920	102,320	334,550	14,000	60,500	2,160
1949,800	59,110	90,160	717,070	720,860	720,900	102,320	335,010	14,000	60,400	2,160
1950,000	59,670	91,020	717,070	720,870	720,910	102,320	335,090	14,000	60,400	2,160
1950,200	60,150	91,890	717,070	720,880	720,890	102,320	335,370	14,000	60,500	2,160
1950,400	60,780	92,750	717,150	720,880	720,900	102,320	335,470	14,000	60,500	2,160
1950,600	61,210	93,590	717,090	720,880	720,890	102,290	335,430	15,000	60,400	2,160
1950,800	61,860	94,470	717,070	720,860	720,890	102,310	335,760	15,000	60,300	2,160
1951,000	62,230	95,190	717,060	720,880	720,890	102,310	336,110	15,000	60,300	2,160
1951,200	62,780	95,880	717,060	720,870	720,910	102,320	336,360	15,000	60,500	2,160
1951,400	63,220	96,640	717,080	720,880	720,900	102,320	336,530	15,000	60,500	2,160
1951,600	63,830	97,460	717,060	720,880	720,900	102,320	336,270	15,000	60,500	2,160
1951,800	64,250	98,180	717,070	720,860	720,880	102,310	336,830	16,000	60,500	2,160
1952,000	64,800	98,900	717,070	720,870	720,900	102,290	337,140	16,000	60,500	2,160
1952,200	65,440	99,670	717,060	720,870	720,890	102,280	337,310	16,000	60,500	2,160
1952,400	65,940	100,480	717,050	720,890	720,910	102,270	337,540	16,000	60,500	2,160
1952,600	66,650	101,340	717,050	720,850	720,910	102,260	337,980	16,000	60,400	2,160
1952,800	67,040	101,980	717,050	720,850	720,900	102,260	337,990	17,000	60,400	2,160
1953,000	67,580	102,590	717,050	720,860	720,890	102,260	338,210	17,000	60,600	2,140
1953,200	68,080	103,310	717,040	720,880	720,890	102,260	338,430	17,000	60,600	2,160
1953,400	68,620	103,840	717,060	720,870	720,910	102,260	338,620	17,000	60,400	2,160
1953,600	69,010	104,540	717,050	720,870	720,890	102,270	338,640	17,000	60,400	2,160
1953,800	69,560	105,150	717,070	720,860	720,900	102,260	338,900	18,000	60,300	2,160
1954,000	70,060	105,660	717,050	720,880	720,910	102,260	339,000	18,000	60,500	2,160
1954,200	70,590	106,340	717,070	720,870	720,900	102,260	339,170	18,000	60,500	2,160
1954,400	71,070	106,940	717,070	720,870	720,890	102,260	339,280	18,000	60,400	2,160
1954,600	71,650	107,570	717,080	720,870	720,880	102,260	339,640	18,000	60,400	2,160
1954,800	72,190	108,200	717,080	720,860	720,890	102,260	339,750	19,000	60,300	2,160
1955,000	72,610	108,620	717,090	720,880	720,880	102,260	339,810	19,000	60,300	2,160
1955,200	73,220	109,270	717,130	720,880	720,890	102,260	339,930	19,000	60,200	2,160
1955,400	73,660	109,900	717,090	720,880	720,890	102,260	340,050	19,000	60,100	2,160
1955,600	74,300	110,510	717,150	720,860	720,920	102,270	340,250	20,000	60,100	2,160
1955,800	74,690	111,100	717,110	720,870	720,910	102,260	340,430	20,000	60,100	2,160
1956,000	75,310	111,640	717,150	720,880	720,900	102,250	340,370	20,000	60,100	2,160
1956,200	75,750	112,220	717,330	720,880	720,890	102,250	340,470	20,000	60,100	2,160
1956,400	76,280	112,760	717,400	720,870	720,910	102,260	340,660	20,000	60,100	2,160
1956,600	76,810	113,360	717,680	720,840	720,890	102,250	340,790	21,000	60,100	2,160
1956,800	77,300	113,940	717,590	720,860	720,890	102,250	340,960	21,000	60,100	2,180
1957,000	77,850	114,400	717,610	720,870	720,900	102,260	340,960	21,000	59,900	2,180
1957,200	78,290	115,030	717,540	720,880	720,920	102,240	341,130	21,000	60,000	2,180
1957,400	78,820	115,460	717,540	720,870	720,890	102,200	341,210	21,000	60,000	2,180
1957,600	79,350	116,110	717,460	720,890	720,900	102,180	341,400	21,000	59,900	2,180
1957,800	79,830	116,530	717,450	720,880	720,910	102,180	341,540	22,000	59,900	2,180
1958,000	80,270	117,060	717,360	720,880	720,890	102,170	341,590	22,000	59,900	2,180
1958,200	80,940	117,720	717,440	720,880	720,890	102,170	341,640	22,000	59,900	2,180
1958,400	81,410	118,180	717,450	720,880	720,890	102,160	341,720	22,000	59,900	2,180
